Date,Location,Total Number Particpants,Total Number of Boats,Average Time Spent Fishing,Tournament Duration,Fish Type,Fish name,Sex,Boarded,Bycatch,Lenght (mm),Weight (Kg),Distance to coast,Zone
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,4.54,,1
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,8.18,,1
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,9.54,,1
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,8.18,,1
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,6.36,,1
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,11.36,,1
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,5.9,,1
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,4.54,,1
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,1.81,,1
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,6.36,,1
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,8.63,,1
March-1-03,Cangrejos Yacht Club,80,20,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,10,,1
March-22-03,Marina Puerto del Rey,100,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,3
March-22-03,Marina Puerto del Rey,100,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,3
March-22-03,Marina Puerto del Rey,100,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,3
March-22-03,Marina Puerto del Rey,100,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,3
March-22-03,Marina Puerto del Rey,100,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,3
March-29-03,Ponce Yacht and Fishing Club,100,25,9,1,8835290101,Dolphinfish,F,TRUE,TRUE,0,5,50 mi off Ponce,2
March-29-03,Ponce Yacht and Fishing Club,100,25,9,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,3.63,30-40 mi off Ponce,2
March-29-03,Ponce Yacht and Fishing Club,100,25,9,1,8835290101,Dolphinfish,M,TRUE,FALSE,0,4.09,,2
March-29-03,Ponce Yacht and Fishing Club,100,25,9,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,3.18,,2
March-20-04,Ponce Yacht and Fishing Club,128,32,8.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,11.81,,2
March-20-04,Ponce Yacht and Fishing Club,128,32,8.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,0,13.18,,2
March-20-04,Ponce Yacht and Fishing Club,128,32,8.5,1,8835290101,Dolphinfish,M,TRUE,FALSE,0,8.18,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,I,TRUE,FALSE,0,0.9,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,6.81,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,6.36,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,5.9,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,9.54,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,4.54,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,5.9,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,4.09,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,3.63,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,2.27,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,3.18,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,3.63,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,16.81,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,14.09,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,10,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,U,TRUE,FALSE,0,12.72,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,M,TRUE,FALSE,0,20,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,I,TRUE,FALSE,0,2.27,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,I,TRUE,FALSE,0,2.27,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,10.45,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,11.81,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,11.36,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,15,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,13.63,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,6.81,,2
March-27-04,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,8.18,,2
March-19-05,Club Náutico de La Parguera,200,50,8,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,2.72,,2
March-25-06,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,3.17,,4
March-25-06,Club Náutico de Boquerón,132,33,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,4
March-4-06,Culebra Anglers Challenge,72,18,7.5,1,8835290101,Dolphinfish,F,TRUE,FALSE,0,6.12,,3
March-4-06,Culebra Anglers Challenge,72,18,7.5,1,8835290101,Dolphinfish,I,TRUE,FALSE,0,0,,3
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,14.51,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,4.08,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,0,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,0,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,0,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,4.08,,2
March-17-07,Ponce Yacht and Fishing Club,108,27,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,4.08,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.98,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,5.89,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.98,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,7.71,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,9.97,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,10.88,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.98,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,9.97,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,7.71,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,6.8,,2
March-31-07,Club Náutico de La Parguera,136,34,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,13.38,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,15.87,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,11.11,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,15.42,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,11.79,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,6.12,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,11.56,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,12.47,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,12.47,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,9.29,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,4.53,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,3.85,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,6.35,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,4.08,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,3.85,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,5.66,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,4.53,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,13.6,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,6.35,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,3.17,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,4.3,,1
March-1-08,San Juan Bay Marina,125,25,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,4.3,,1
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-14-08,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,5.44,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,12.24,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,M,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-29-08,Club Náutico de La Parguera,108,27,8.5,2,8835290101,Dolphinfish,U,TRUE,FALSE,0,0,,2
March-7-09,Ponce Yacht and Fishing Club,80,20,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,8.16,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.98,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,12.24,,2
March-14-09,Club Náutico de La Parguera,160,40,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,12.7,,2
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,5.89,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.08,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.98,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.98,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.53,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.08,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,5.89,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,5.44,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,5.44,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,6.35,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,8.61,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,11.79,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,0,16.78,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,12.7,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,8.16,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,2.72,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,2.72,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,11.33,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,14.96,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.98,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,3.17,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.08,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,2.72,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,6.35,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,5.44,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,6.8,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,4.08,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,6.35,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.53,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.08,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,0,5.44,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.08,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,2.72,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,1.81,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,1.81,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,1.36,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,6.35,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,0,10.43,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,8.61,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,1.36,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,2.26,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,7.71,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.98,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.53,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,5.89,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,6.35,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.98,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,3.62,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,6.8,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,4.53,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,2.72,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,2.26,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,13.15,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,I,TRUE,FALSE,0,11.33,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,0,17.69,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,11.79,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,8.16,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,9.62,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,17.23,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,M,TRUE,FALSE,0,18.59,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,14.51,,3
March-6-10,Club Náutico de La Parguera,172,43,8,2,8835290101,Dolphinfish,F,TRUE,FALSE,0,14.06,,3
